bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
3,Back Right,0,Uk,0.601552772067975,1763468088.2125263,1763468088.2125263
-1,Back Left,0,h,0.9999117870711984,1763468090.6346424,1763468090.6346424
4,Front,0,(C,0.9743512608419642,1763468091.239237,1763468091.239237
4,Back Right,0,(Ok),0.5114277005195618,1763468092.3514903,1763468092.3514903
-1,Front,0,RIMAGAZ,0.9699369480357951,1763471328.4814658,1763471328.4814658
-1,Back Left,0,Jeue: 6 batch qU,0.5782192320055953,1763471328.7087,1763471328.7087
-1,Back Right,0,"""MAGAZ",0.8116919405234208,1763471328.7412148,1763471328.7412148
-1,Back Left,0,ch qua,0.7478211291659578,1763471331.4205096,1763471331.4205096
-1,Front,0,5,0.7558694612180403,1763471331.8481982,1763471331.8481982
1,Back Right,0,K),0.8295872116864152,1763471332.9371243,1763471332.9371243
-1,Back Left,0,ch quc,0.791539333831881,1763471336.742083,1763471336.742083
3,Front,0,GAz,0.5472548620431961,1763471337.4205143,1763471337.4205143
2,Back Right,0,'Ria,0.6304694414138794,1763471339.3936331,1763471339.3936331
-1,Back Left,0,ch,0.931267673867659,1763471342.8971832,1763471342.8971832
-1,Front,0,RIMAGAZ,0.9873197894358158,1763471389.739329,1763471389.739329
-1,Back Left,0,quaue: 2,0.6271062261825766,1763471389.9336886,1763471389.9336886
-1,Back Right,0,RIMAGAZ,0.9040259642510272,1763471389.9842014,1763471389.9842014
-1,Back Right,0,'AGAZ,0.7139180810583099,1763471390.0312073,1763471390.0312073
-1,Back Left,0,16,0.6310173020003804,1763471392.5104604,1763471392.5104604
-1,Back Right,0,U,0.8639045137259451,1763471392.8454847,1763471392.8454847
-1,Front,0,5 MAGA,0.9584126953021457,1763471392.9780176,1763471392.9780176
2,Top,0,2034,0.5285998582839966,1763471396.2029321,1763471396.2029321
2,Back Right,0,(,0.6695120916993034,1763471398.4716527,1763471398.4716527
3,Back Left,0,9,0.574332814956481,1763471398.53073,1763471398.53073
3,Front,0,Az,0.8187733198209571,1763471398.5623853,1763471398.5623853
-1,Top,0,1,0.982197124903962,1763471399.1246934,1763471399.1246934
4,Back Left,0,Pr,0.6694897911301363,1763471404.173477,1763471404.173477
3,Back Right,0,8,0.5651870196206943,1763471404.2204783,1763471404.2204783
4,Top,0,3,0.9462030360382414,1763471405.1531098,1763471405.1531098
4,Front,0,MAGaz,0.5139306687897764,1763471406.8563118,1763471406.8563118
5,Back Left,0,PR,0.991267929219578,1763471410.9080234,1763471410.9080234
5,Back Right,0,TARA,0.9814496040344238,1763471411.5957341,1763471411.5957341
5,Front,0,GAZ,0.8978794322757789,1763471412.2353597,1763471412.2353597
5,Top,0,Bottle ~1 (Ok) YCLO ID: 24,0.6947279380595449,1763471414.4857948,1763471414.4857948
6,Back Left,0,3,0.8756277421281631,1763471415.1356087,1763471415.1356087
6,Back Right,0,6,0.9663839990942193,1763471415.4973557,1763471415.4973557
-1,Front,0,RIMAGAZ,0.9911116012499057,1763471450.7718782,1763471450.7718782
-1,Back Left,0,"15, 9kg",0.6513364445626842,1763471451.036846,1763471451.036846
-1,Back Right,0,'455,0.5226402878761292,1763471451.165806,1763471451.165806
-1,Back Right,0,MAGAZ,0.9949904927077579,1763471451.2853918,1763471451.2853918
1,Top,0,9,0.9596452619010876,1763471451.927291,1763471451.927291
2,Back Left,0,6,0.8463697613555929,1763471454.8537085,1763471454.8537085
-1,Back Right,0,U,0.8442315500350475,1763471455.420443,1763471455.420443
-1,Front,0,MAGAZ,0.5607344430738286,1763471455.5457673,1763471455.5457673
-1,Top,0,0 8 3,0.8126183434978849,1763471456.6915264,1763471456.6915264
-1,Back Left,0,0,0.5326940648231506,1763471462.18326,1763471462.18326
-1,Front,0,Az,0.8193600040375658,1763471463.1289065,1763471463.1289065
2,Back Right,0,20 ?,0.5044699311256409,1763471464.618842,1763471464.618842
-1,Top,0,1,0.9075231910216566,1763471464.999314,1763471464.999314
-1,Back Right,0,6,0.934481266437448,1763471470.287778,1763471470.287778
4,Back Left,0,PR,0.5131237961195305,1763471470.4896076,1763471470.4896076
-1,Top,0,8,0.9947535843576247,1763471471.4850667,1763471471.4850667
4,Front,0,`,0.5577685962739485,1763471471.5643342,1763471471.5643342
5,Back Left,0,2,0.8485690965131312,1763471475.9238858,1763471475.9238858
5,Back Right,0,6,0.8396348527842434,1763471476.101631,1763471476.101631
5,Front,0,AZ,0.5812840022032971,1763471477.1351182,1763471477.1351182
5,Top,0,55,0.5745583298695394,1763471477.442177,1763471477.442177
-1,Front,0,RIMAGAZ,0.9873197894358158,1763471522.7351658,1763471522.7351658
-1,Back Left,0,quaue: 2,0.6271062261825766,1763471522.993902,1763471522.993902
-1,Back Right,0,RIMAGAZ,0.9040259642510272,1763471523.0758755,1763471523.0758755
-1,Back Right,0,'AGAZ,0.7139180810583099,1763471523.159859,1763471523.159859
-1,Back Left,0,16,0.6310173020003804,1763471525.6142237,1763471525.6142237
-1,Back Right,0,U,0.8639045137259451,1763471525.947873,1763471525.947873
-1,Front,0,5 MAGA,0.9584126953021457,1763471526.077443,1763471526.077443
2,Top,0,2034,0.5285998582839966,1763471529.340387,1763471529.340387
