bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
0,Back Right,16,Kignt,0.7186123569656092,1763472304.6641037,1763472304.6641037
1,Front,18,PRIM,0.8632654398786213,1763472306.5831704,1763472306.5831704
0,Back Right,18,Eack Right WMAGAZ,0.8026946758489847,1763472306.7141554,1763472306.7141554
0,Back Right,20,:ock,0.6111876964569092,1763472308.6348662,1763472308.6348662
1,Back Left,22,PRIMACA,0.5608932475175709,1763472310.556437,1763472310.556437
1,Front,23,GAZ,0.9980118270229558,1763472311.4971914,1763472311.4971914
0,Back Right,23,JNMAGAZ,0.5889821105748212,1763472311.576843,1763472311.576843
1,Back Left,26,PRIMAGA,0.500159336226491,1763472314.5569518,1763472314.5569518
0,Back Right,28,Back,0.9224801659584045,1763472316.4863868,1763472316.4863868
0,Back Right,30,Back Rieht,0.5267740712628332,1763472318.5225134,1763472318.5225134
0,Back Right,32,Back Rignt,0.7351234345104767,1763472320.5287712,1763472320.5287712
1,Back Left,33,Camera: Back,0.8236963971373711,1763472321.47172,1763472321.47172
1,Back Left,35,Camera: Back Left,0.7100950444454259,1763472323.4112902,1763472323.4112902
0,Back Right,36,Back Riant,0.6757680949915048,1763472324.4515994,1763472324.4515994
1,Back Left,37,Camera: Back Left,0.7702120506715823,1763472325.6484046,1763472325.6484046
0,Back Right,38,Back,0.866765558719635,1763472326.5918136,1763472326.5918136
1,Back Left,39,Camera: Back NMAGAZ,0.8262445967507213,1763472327.5397086,1763472327.5397086
1,Back Left,41,camera: MAGAZ,0.8020273335644583,1763472329.375208,1763472329.375208
1,Back Left,43,Back Left,0.9847248046164137,1763472331.4475007,1763472331.4475007
1,Back Left,45,Left AGAZ,0.7497337162494659,1763472333.3576531,1763472333.3576531
0,Back Right,46,camera:,0.8205350077782222,1763472334.3786895,1763472334.3786895
1,Back Left,47,Left GAZ,0.9497793249073208,1763472335.3555934,1763472335.3555934
1,Back Left,49,ack BAZ,0.7154096792331985,1763472337.685218,1763472337.685218
1,Back Left,52,Back Left,0.7050490733764365,1763472341.1235504,1763472341.1235504
0,Back Right,55,rok AGAZ,0.7638721072189978,1763472344.3458002,1763472344.3458002
3,Back Left,62,6,0.5700607245558764,1763472352.6280603,1763472352.6280603
0,Back Right,64,camera: Gaz,0.6591788135103189,1763472355.4672623,1763472355.4672623
0,Back Right,66,camera: Back Right,0.8010107728874674,1763472359.1995735,1763472359.1995735
2,Back Right,66,1 3,0.5725715039079038,1763472359.277454,1763472359.277454
2,Front,67,9,0.5251640490428464,1763472361.1092663,1763472361.1092663
3,Back Left,67,MAGAZ,0.9782860526929581,1763472361.2885535,1763472361.2885535
0,Back Right,68,camera: Back Right,0.6333431935701137,1763472363.0570421,1763472363.0570421
2,Front,69,MAGAI,0.6457084974649079,1763472364.8127685,1763472364.8127685
3,Back Left,69,IAGAZ,0.8606710225980115,1763472364.9470305,1763472364.9470305
2,Back Right,69,UN,0.9399533063465445,1763472365.0285614,1763472365.0285614
0,Back Right,70,camera:,0.7266238649444965,1763472366.818922,1763472366.818922
2,Front,71,MAGA,0.9907055497169495,1763472368.790831,1763472368.790831
3,Back Left,71,MAGAZ,0.7202604161651652,1763472369.055755,1763472369.055755
2,Back Right,71,6 UN1O',0.7521478418291822,1763472369.2157428,1763472369.2157428
0,Back Right,72,Camera: BackeRight,0.6388461293559822,1763472371.0604331,1763472371.0604331
2,Back Right,75,UN1065,0.585725469813921,1763472376.5795913,1763472376.5795913
3,Back Left,76,{,0.5790084807019049,1763472378.3217897,1763472378.3217897
2,Front,79,965 PRIMAG,0.9970400031326015,1763472383.505083,1763472383.505083
3,Back Left,79,10.7,0.5120624303393184,1763472383.63385,1763472383.63385
2,Back Right,79,10.7 K UN1065,0.5903528619261283,1763472383.7997413,1763472383.7997413
2,Front,82,PRIMAG,0.9495452586229371,1763472389.0220501,1763472389.0220501
2,Back Right,84,4,0.7132477108585569,1763472393.2592266,1763472393.2592266
2,Front,85,00,0.5127976009581628,1763472395.0536819,1763472395.0536819
3,Back Left,86,034 P1sy,0.822995171791771,1763472397.079471,1763472397.079471
2,Back Right,86,"10,7 Ko",0.5283241895863655,1763472397.339508,1763472397.339508
2,Top,87,1,0.5238503791487439,1763472399.2162306,1763472399.2162306
2,Front,87,(0,0.5747226138716088,1763472399.3328958,1763472399.3328958
3,Back Left,88,10,0.5358427363201254,1763472401.3494115,1763472401.3494115
2,Back Right,88,3,0.5525392257866635,1763472401.5535285,1763472401.5535285
2,Front,89,Gy,0.6855567755823841,1763472403.6157067,1763472403.6157067
2,Front,94,PRIM,0.8775285482406616,1763472413.168737,1763472413.168737
2,Back Right,94,70_,0.6159503251270194,1763472413.5800922,1763472413.5800922
2,Top,95,Nn 1 T UN1966 2034,0.7792593161099077,1763472415.4515505,1763472415.4515505
3,Back Left,95,"""21 T6 87 UN1965",0.6952362097570487,1763472415.6631649,1763472415.6631649
0,Back Right,95,Rignt,0.6164649959727263,1763472415.7956796,1763472415.7956796
2,Front,99,Prim},0.571756798002521,1763472423.3087049,1763472423.3087049
0,Back Right,99,Bamera: Back Right,0.5285828090251484,1763472423.554643,1763472423.554643
2,Back Right,99,095',0.5086316466331482,1763472423.7438893,1763472423.7438893
2,Top,1,Bottle 1,0.999761056374604,1763472651.9536445,1763472651.9536445
1,Front,1,PRIMAGAZ,0.9150734133256905,1763472652.0511665,1763472652.0511665
1,Back Right,1,Back Right Bc,0.7945922779993922,1763472652.3627107,1763472652.3627107
2,Top,3,Bottle 1,0.9998002894951482,1763472655.2174163,1763472655.2174163
1,Front,3,PRIMAGAZ,0.9957793045704075,1763472655.2999363,1763472655.2999363
1,Back Right,3,Back Right,0.9914147136579432,1763472655.616543,1763472655.616543
2,Top,5,Bottle 1,0.9998125680547746,1763472658.416068,1763472658.416068
1,Front,5,PRIMAGAZ,0.9800676189036367,1763472658.5115936,1763472658.5115936
0,Back Right,5,NMAGAZ,0.9083660950656283,1763472658.7906792,1763472658.7906792
1,Back Right,5,Bc CCR:,0.9779935442489611,1763472658.9161959,1763472658.9161959
1,Back Left,6,@,0.7613572513224085,1763472660.4143589,1763472660.4143589
1,Top,7,65 OPANE,0.8221964930030484,1763472661.586001,1763472661.586001
2,Top,7,Bottle 1 CCR: 63 CPANE Attempts: 615 Un1965 OPANE,0.8600373868642469,1763472661.784034,1763472661.784034
1,Front,7,PRIMAGAZ,0.9885720849796562,1763472661.8935447,1763472661.8935447
1,Back Right,7,Back Right MAGAZ Atter,0.8835940312254905,1763472713.698983,1763472713.698983
1,Front,9,PRIMAGAZ,0.5754637909797996,1763472716.0546412,1763472716.0546412
1,Back Left,9,PRIMA,0.6152699816685809,1763472716.1286364,1763472716.1286364
0,Back Right,9,RMaGAZ,0.5084444505995279,1763472716.2009766,1763472716.2009766
1,Front,11,PRIMAGAZ,0.882141228276099,1763472717.997351,1763472717.997351
1,Back Left,12,215),0.8281079530715942,1763472719.1543186,1763472719.1543186
0,Back Right,12,NMAGAZ,0.8423470032484303,1763472719.2401214,1763472719.2401214
1,Front,14,PRIMAGA,0.9875403406570871,1763472721.3740108,1763472721.3740108
0,Back Right,14,NMAGAZ,0.8445988629629778,1763472721.563277,1763472721.563277
1,Top,15,615 UN1965 PROPA,0.7293422832160511,1763472722.581021,1763472722.581021
1,Back Left,15,9k PISY,0.6370014863679607,1763472722.6935868,1763472722.6935868
1,Front,16,PRIMAGA,0.9900048636999427,1763472723.662307,1763472723.662307
0,Back Right,17,GCk NMAGAZ,0.6390295480544137,1763472724.9222295,1763472724.9222295
1,Front,18,PRIM,0.9210266470909119,1763472725.993994,1763472725.993994
0,Back Right,19,VMAGAZ,0.5119610097061648,1763472727.3123302,1763472727.3123302
1,Front,21,pri,0.5285833763314652,1763472729.2957127,1763472729.2957127
1,Top,23,UN1965 8 PANE 2,0.8380947222358341,1763472731.5646183,1763472731.5646183
1,Front,23,GAZ,0.9965364723169551,1763472731.6364317,1763472731.6364317
1,Back Left,23,(N 1965,0.7089859852456667,1763472731.7270918,1763472731.7270918
0,Back Right,23,JNMAGAZ,0.5889821105748212,1763472731.8149762,1763472731.8149762
1,Back Left,25,PRIMAGA,0.5117087362168565,1763472733.9476237,1763472733.9476237
0,Back Right,25,MAGAZ,0.9270120452282408,1763472734.0234058,1763472734.0234058
0,Back Right,29,Rignt MAGAZ,0.765007368011086,1763472738.6368535,1763472738.6368535
1,Top,31,103 UN1965,0.8409958265370863,1763472740.572605,1763472740.572605
1,Front,31,GA,0.7474476871704014,1763472740.621902,1763472740.621902
0,Back Right,31,"dack Right ""MAGAZ",0.6797725658808792,1763472740.7797701,1763472740.7797701
1,Back Left,35,Back,0.7029453892374704,1763472745.2359293,1763472745.2359293
0,Back Right,36,dack,0.6783315539360046,1763472746.5013878,1763472746.5013878
1,Back Left,37,Camera: Back,0.7920945592630372,1763472747.7754564,1763472747.7754564
1,Front,39,Gh,0.6412150416623714,1763472749.8195,1763472749.8195
1,Back Left,39,camera: NMAGAZ,0.7845498545596477,1763472749.893499,1763472749.893499
0,Back Right,39,MAGAZ,0.9366569035787858,1763472749.9652429,1763472749.9652429
1,Back Left,41,MAGAZ,0.8365462565089926,1763472752.1770213,1763472752.1770213
1,Back Left,45,AGAZ,0.5227224230766296,1763472756.3644645,1763472756.3644645
0,Back Right,46,Camera:,0.5075427436351206,1763472757.5106711,1763472757.5106711
1,Back Left,47,GAZ,0.9993483884697318,1763472758.6059678,1763472758.6059678
1,Back Left,49,BAZ,0.5165496999930681,1763472760.6339402,1763472760.6339402
3,Top,52,},0.6045874968884988,1763472763.8407702,1763472763.8407702
3,Top,54,),0.9050461319606171,1763472765.949317,1763472765.949317
0,Back Right,55,Fac AGAZ,0.8371873040129305,1763472767.2118528,1763472767.2118528
3,Top,56,),0.9370880349379718,1763472768.2698777,1763472768.2698777
3,Top,58,},0.9241255667147676,1763472770.4576862,1763472770.4576862
3,Top,60,),0.8743006879021777,1763472772.637602,1763472772.637602
3,Top,64,} 2,0.949074303717504,1763472777.1809566,1763472777.1809566
0,Back Right,64,camera: Gaz,0.5644172722355028,1763472777.3598928,1763472777.3598928
3,Top,66,} 2,0.8120573065844088,1763472779.8237238,1763472779.8237238
0,Back Right,66,Back Righ,0.6745061028001024,1763472779.9688535,1763472779.9688535
2,Front,67,9,0.5991163048122559,1763472781.0549898,1763472781.0549898
3,Back Left,67,MAGAZ,0.9935899994374469,1763472781.1195064,1763472781.1195064
2,Back Right,67,8,0.9983635688516621,1763472781.1840417,1763472781.1840417
3,Top,68,},0.958796698410552,1763472782.198493,1763472782.198493
0,Back Right,68,Camera:,0.7888721125919204,1763472782.3070693,1763472782.3070693
3,Back Left,69,IMAGAZ,0.8577818658077709,1763472783.597558,1763472783.597558
2,Back Right,69,UN,0.9128747279042634,1763472783.6857228,1763472783.6857228
2,Front,70,MAGN,0.6623265743255615,1763472784.7349534,1763472784.7349534
0,Back Right,70,Camera:,0.7630299709625608,1763472784.798268,1763472784.798268
3,Top,71,0 0 1 ),0.7603986178314006,1763472785.891065,1763472785.891065
3,Back Left,71,MAGAZ,0.7202604161651652,1763472785.9748583,1763472785.9748583
2,Front,72,MAGA,0.6924256086349487,1763472787.025712,1763472787.025712
0,Back Right,72,camera:,0.5323053790685135,1763472787.1134863,1763472787.1134863
0,Back Right,74,camera:,0.5218915670729121,1763472789.5961425,1763472789.5961425
2,Front,75,(,0.9849406736183397,1763472790.6283019,1763472790.6283019
0,Back Right,77,dack,0.6669557690620422,1763472792.995314,1763472792.995314
2,Back Right,77,0,0.5011951378975574,1763472793.0748532,1763472793.0748532
3,Top,79,N) 2,0.8077196816502823,1763472795.6384022,1763472795.6384022
2,Front,79,965 PRIMAG,0.9817762455157703,1763472795.704417,1763472795.704417
3,Back Left,79,{,0.5181917510361735,1763472795.809428,1763472795.809428
2,Back Right,79,10.7 Ki,0.5299326033701681,1763472795.9441314,1763472795.9441314
2,Front,81,PRIMAC,0.5811365401439497,1763472798.5450792,1763472798.5450792
2,Back Right,82,KG,0.5095431472436405,1763472800.2521856,1763472800.2521856
2,Front,83,(,0.976357496543315,1763472801.3745763,1763472801.3745763
3,Back Left,85,V,0.5466081345413478,1763472804.0306368,1763472804.0306368
2,Back Right,85,Un1065 KG 2034,0.6195990268339207,1763472804.2232287,1763472804.2232287
2,Front,86,0 PrimA,0.7228576755337088,1763472805.4484017,1763472805.4484017
3,Top,87,6 2034 1,0.7651518237288562,1763472806.57874,1763472806.57874
3,Back Left,87,3 1034,0.8592504039597273,1763472806.7191682,1763472806.7191682
2,Back Right,87,1985 16.7 UN1965,0.7592342440452974,1763472806.9108682,1763472806.9108682
2,Front,89,MAU,0.7327674488176693,1763472809.3166006,1763472809.3166006
2,Back Right,91,2,0.6654405793254945,1763472812.860649,1763472812.860649
1,Front,1,PRIMAGAZ,0.5921058745462456,1763472859.389826,1763472859.389826
1,Back Right,1,Back Right Bal,0.648204753095421,1763472860.3562257,1763472860.3562257
1,Front,3,PRIMAGAZ,0.9969299247878306,1763472866.284703,1763472866.284703
1,Back Right,3,Ba,0.8292334580177201,1763472866.72143,1763472866.72143
1,Front,5,PRIMAGAZ,0.9905999885410955,1763472872.2631824,1763472872.2631824
0,Back Right,5,"""NMAGAZ",0.6999248968384971,1763472873.269297,1763472873.269297
1,Back Right,5,Bal CCR: Atten,0.8796101346629331,1763472873.7758996,1763472873.7758996
1,Top,7,65 POPANE,0.8180112425942695,1763472876.699743,1763472876.699743
1,Front,7,PRIMAGAZ,0.9890722045982392,1763472876.755254,1763472876.755254
1,Back Left,7,"15, 1965 PISY",0.857514586940153,1763472876.8744793,1763472876.8744793
0,Back Right,7,NMAGAZ,0.6525694658695768,1763472876.9405398,1763472876.9405398
1,Back Right,7,Back Right Fot Atten,0.8330402530308562,1763472877.0161161,1763472877.0161161
1,Front,9,PRIMAGAZ,0.9056172188834994,1763472879.279119,1763472879.279119
0,Back Right,9,Riant RMAGAZ,0.7156060204686098,1763472879.473162,1763472879.473162
1,Front,11,PRIMAGAZ,0.9213829947734785,1763472881.7610493,1763472881.7610493
1,Back Left,12,215),0.8634834885597229,1763472883.025219,1763472883.025219
0,Back Right,12,NMAGAZ,0.8638633847667854,1763472883.0842206,1763472883.0842206
1,Front,14,PRIMAGA,0.9875403406570871,1763472885.5979853,1763472885.5979853
0,Back Right,14,NMaGAZ,0.6102909013700579,1763472885.7474859,1763472885.7474859
1,Back Left,15,75 PISY PRMAC,0.6964551733718737,1763472886.8105402,1763472886.8105402
1,Front,16,PRIMAGA,0.9900048636999427,1763472887.8089962,1763472887.8089962
0,Back Right,16,Kignt,0.7186123569656092,1763472887.914319,1763472887.914319
1,Front,18,PRIM,0.8632654398786213,1763472890.4225762,1763472890.4225762
0,Back Right,18,Eack Right WMAGAZ,0.8026946758489847,1763472890.5720427,1763472890.5720427
0,Back Right,20,:ock,0.6111876964569092,1763472892.8261132,1763472892.8261132
1,Back Left,22,PRIMACA,0.5608932475175709,1763472895.0223582,1763472895.0223582
1,Front,23,GAZ,0.9980118270229558,1763472896.2907689,1763472896.2907689
0,Back Right,23,JNMAGAZ,0.5889821105748212,1763472896.3982775,1763472896.3982775
1,Back Left,26,PRIMAGA,0.500159336226491,1763472899.9443424,1763472899.9443424
0,Back Right,28,Back,0.9224801659584045,1763472902.698385,1763472902.698385
0,Back Right,30,Back Rieht,0.5267740712628332,1763472904.9738522,1763472904.9738522
0,Back Right,32,Back Rignt,0.7351234345104767,1763472907.4294446,1763472907.4294446
1,Back Left,33,Camera: Back,0.8236963971373711,1763472908.5314572,1763472908.5314572
1,Back Left,35,Camera: Back Left,0.7100950444454259,1763472910.8690455,1763472910.8690455
0,Back Right,36,Back Riant,0.6757680949915048,1763472912.1340046,1763472912.1340046
1,Back Left,37,Camera: Back Left,0.7702120506715823,1763472913.4352388,1763472913.4352388
0,Back Right,38,Back,0.866765558719635,1763472914.6736016,1763472914.6736016
1,Back Left,39,Camera: Back NMAGAZ,0.8262445967507213,1763472916.0366852,1763472916.0366852
1,Back Left,41,camera: MAGAZ,0.8020273335644583,1763472918.4739795,1763472918.4739795
1,Back Left,43,Back Left,0.9847248046164137,1763472920.6993933,1763472920.6993933
1,Back Left,45,Left AGAZ,0.7497337162494659,1763472923.3587692,1763472923.3587692
0,Back Right,46,camera:,0.8205350077782222,1763472924.518523,1763472924.518523
1,Back Left,47,Left GAZ,0.9497793249073208,1763472925.6924782,1763472925.6924782
1,Back Left,49,ack BAZ,0.7154096792331985,1763472928.6155713,1763472928.6155713
1,Back Left,52,Back Left,0.7050490733764365,1763472932.771016,1763472932.771016
