bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
-1,Back Left,0,quc,0.8591453521275383,1763908337.378798,1763908337.378798
-1,Front,0,89 409,0.9994383043194057,1763908340.4095309,1763908340.4095309
90,Back Right,0,Jk),0.6104503012959864,1763908344.1347904,1763908344.1347904
-1,Back Left,0,quc,0.6340650537016345,1763908346.84372,1763908346.84372
-1,Front,0,90 41,0.9989431717587562,1763908349.6333213,1763908349.6333213
91,Back Right,0,Ok),0.5588494554217628,1763908352.3208857,1763908352.3208857
-1,Back Left,0,h que,0.8319851525028626,1763908354.7490718,1763908354.7490718
92,Top,0,0,0.9968410683015918,1763908357.1026864,1763908357.1026864
-1,Front,0,81 41,0.9433206815719284,1763908357.250217,1763908357.250217
92,Back Right,0,Ok),0.6467633977299931,1763908359.9982436,1763908359.9982436
-1,Back Left,0,que,0.6250903745717724,1763908362.503787,1763908362.503787
-1,Front,0,92 423,0.8567240669340221,1763908365.950916,1763908365.950916
-1,Back Left,0,quc,0.8241751405746656,1763908376.6629453,1763908376.6629453
93,Back Right,0,Juc,0.5001611746817727,1763908378.5405366,1763908378.5405366
-1,Front,0,le 93 D: 42,0.8875852927381424,1763908381.2887201,1763908381.2887201
95,Back Right,0,K),0.8476231435380863,1763908385.6379824,1763908385.6379824
-1,Back Left,0,h quc,0.5364483176129236,1763908389.6892498,1763908389.6892498
-1,Front,0,ttle,0.9988685901576467,1763908392.2429981,1763908392.2429981
95,Back Right,0,K),0.7419169358178863,1763908394.3686714,1763908394.3686714
-1,Back Left,0,h qu,0.8681827455556604,1763908397.4940436,1763908397.4940436
-1,Front,0,95 435,0.9998965341396178,1763908399.949284,1763908399.949284
96,Back Right,0,OK),0.584535438695004,1763908404.4530134,1763908404.4530134
-1,Back Right,0,[Bottle 96 YCLO RIMAGAZ,0.9190388148621084,1763908407.2766347,1763908407.2766347
-1,Back Left,0,ch,0.9990223331519825,1763908409.0925741,1763908409.0925741
-1,Front,0,96 439,0.9998137905460043,1763908411.5891871,1763908411.5891871
98,Back Right,0,Jk),0.6059555045414508,1763908415.7001631,1763908415.7001631
-1,Back Left,0,h que,0.8248035793590364,1763908420.8139367,1763908420.8139367
98,Front,0,97,0.9999777005663172,1763908424.3508518,1763908424.3508518
98,Back Right,0,OK),0.7967780920566255,1763908428.1862674,1763908428.1862674
-1,Back Left,0,ch quc,0.9065341690930911,1763908431.7220564,1763908431.7220564
-1,Front,0,98 S0,0.9337174482880315,1763908433.8095458,1763908433.8095458
98,Top,0,(,0.5597224336115723,1763908436.1767068,1763908436.1767068
99,Back Right,0,Ok),0.7414113705064453,1763908437.46327,1763908437.46327
100,Back Left,0,h que,0.9652680360656013,1763908440.05384,1763908440.05384
-1,Front,0,99 ( 454,0.9993288663227249,1763908441.866982,1763908441.866982
101,Back Right,0,K),0.9481507064639946,1763908445.058349,1763908445.058349
-1,Back Left,0,h que,0.5601870267854311,1763908448.1968787,1763908448.1968787
-1,Front,0,458,0.9998066716310983,1763908450.4550848,1763908450.4550848
101,Back Right,0,Ok),0.6139269813175876,1763908454.0208256,1763908454.0208256
-1,Back Left,0,ch,0.9565691845793278,1763908457.6957405,1763908457.6957405
-1,Front,0,01,0.9999951952626506,1763908459.8246753,1763908459.8246753
101,Top,0,6,0.7232149843096067,1763908461.3286998,1763908461.3286998
103,Back Right,0,K),0.9790218754284736,1763908462.758159,1763908462.758159
102,Top,0,44,0.9134926339669402,1763908463.535268,1763908463.535268
-1,Back Left,0,h que,0.6668076404171325,1763908467.0343812,1763908467.0343812
-1,Front,0,466,0.9997915992488784,1763908469.313504,1763908469.313504
103,Back Right,0,JK,0.6444016183284451,1763908471.6353254,1763908471.6353254
-1,Back Left,0,ch que,0.6237032570109367,1763908474.6771233,1763908474.6771233
